Doi,Novelty,Year
10.1371/journal.pbio.0040003,2.4686224310613936,2006
10.1371/journal.pmed.0030073,10.701577545395956,2006
10.1371/journal.pbio.0040424,2.805054484720833,2006
10.1371/journal.pmed.0030464,10.701577545395956,2006
10.1371/journal.pbio.0040216,6.061502666934513,2006
10.1371/journal.ppat.0020028,4.776972271953548,2006
10.1371/journal.pone.0000060,9.666666666666664,2006
10.1371/journal.pbio.0040060,9.248704616353429,2006
10.1371/journal.pcbi.0020153,5.416090931370096,2006
10.1371/journal.pbio.0040069,4.979476670745454,2006
10.1371/journal.pbio.0040073,42.07913413984088,2006
10.1371/journal.pcbi.0020160,44.800885700695154,2006
10.1371/journal.pone.0000078,10.255174417225778,2006
10.1371/journal.pbio.0040092,2.245574673461646,2006
10.1371/journal.pmed.0030160,10.511299564136838,2006
10.1371/journal.pmed.0030010,-7.622475373049435,2006
10.1371/journal.pbio.0040142,2.7007147940700964,2006
10.1371/journal.pbio.0040356,17.852345071794566,2006
10.1371/journal.pone.0000010,10.395744958196849,2006
10.1371/journal.pmed.0030030,4.392463430727862,2006
10.1371/journal.pbio.0040158,2.8477808824489634,2006
10.1371/journal.pbio.0040376,2.287029340625326,2006
10.1371/journal.ppat.0020114,5.561248666644565,2006
10.1371/journal.pone.0000024,3.2546546733514004,2006
10.1371/journal.pone.0000025,14.206510206114904,2006
10.1371/journal.pone.0000886,6.6453961749906725,2007
10.1371/journal.pone.0000662,30.06871206502421,2007
10.1371/journal.pone.0001339,30.3824239387996,2007
10.1371/journal.pone.0001347,13.984823003708414,2007
10.1371/journal.pbio.0050015,6.534300784727307,2007
10.1371/journal.pone.0001122,4.1393395796278725,2007
10.1371/journal.pone.0000897,37.2801368850477,2007
10.1371/journal.pbio.0050017,17.59770522079055,2007
10.1371/journal.pone.0001352,8.993788800827467,2007
10.1371/journal.pone.0000453,-7.245302757773552,2007
10.1371/journal.pmed.0040211,16.345948894110393,2007
10.1371/journal.pone.0000677,47.89369278927231,2007
10.1371/journal.pone.0000232,7.886988066060881,2007
10.1371/journal.pbio.0050318,3.5682318750554094,2007
10.1371/journal.pmed.0040221,118.3417200815689,2007
10.1371/journal.pone.0000912,20.7085917545636,2007
10.1371/journal.pone.0001371,47.12306533278618,2007
10.1371/journal.pone.0001147,7.557276036053351,2007
10.1371/journal.pcbi.0030253,14.447240999583467,2007
10.1371/journal.pone.0000483,23.56103133683576,2007
10.1371/journal.pmed.0040001,-9.397622071884069,2007
10.1371/journal.pone.0000711,2.8812219001603103,2007
10.1371/journal.pcbi.0030015,2.0805552125332585,2007
10.1371/journal.pcbi.0030024,3.5117135973112017,2007
10.1371/journal.pone.0000496,14.122042719235706,2007
10.1371/journal.pone.0000274,-10.479708827403847,2007
10.1371/journal.pone.0000724,25.54450995254588,2007
10.1371/journal.pmed.0040265,118.34172008156888,2007
10.1371/journal.pmed.0040268,118.34172008156888,2007
10.1371/journal.pcbi.0030032,-7.739685137223543,2007
10.1371/journal.pone.0000280,6.421276544872156,2007
10.1371/journal.pone.0000281,2.3219681999486834,2007
10.1371/journal.pbio.0050096,-7.366578325295846,2007
10.1371/journal.pone.0001192,24.22137117607185,2007
10.1371/journal.pone.0000516,4.53423726645842,2007
10.1371/journal.pmed.0040040,15.67858991804371,2007
10.1371/journal.pone.0001196,14.73411612764304,2007
10.1371/journal.pone.0000528,2.278249839809204,2007
10.1371/journal.pone.0000756,37.65712545146904,2007
10.1371/journal.pmed.0040057,16.345948894110393,2007
10.1371/journal.ppat.0030072,10.271685077005468,2007
10.1371/journal.pone.0000312,9.639537302766636,2007
10.1371/journal.pone.0000315,28.6083080986765,2007
10.1371/journal.ppat.0030079,1.844147831466061,2007
10.1371/journal.pmed.0040310,118.3417200815689,2007
10.1371/journal.pone.0001225,15.545294674407367,2007
10.1371/journal.pone.0000551,7.234317614183353,2007
10.1371/journal.pone.0000329,9.798774803755796,2007
10.1371/journal.pone.0000555,6.964619574423896,2007
10.1371/journal.ppat.0030095,9.191342563668218,2007
10.1371/journal.pcbi.0030100,8.884013516454948,2007
10.1371/journal.pone.0000561,20.06359126829356,2007
10.1371/journal.pmed.0040089,118.3417200815689,2007
10.1371/journal.pone.0000787,-8.54847177910695,2007
10.1371/journal.pone.0000565,4.608162705164568,2007
10.1371/journal.pone.0000343,5.782579375611463,2007
10.1371/journal.pone.0000347,8.235931402568783,2007
10.1371/journal.pone.0000795,6.926508156597368,2007
10.1371/journal.pone.0001023,10.75944884256262,2007
10.1371/journal.pone.0000573,3.426200501840167,2007
10.1371/journal.pcbi.0030115,1.9552372713496824,2007
10.1371/journal.pone.0001025,9.278876147579052,2007
10.1371/journal.pone.0001251,31.06183385558541,2007
10.1371/journal.pone.0001252,18.24590390762646,2007
10.1371/journal.pone.0001254,4.772169849613328,2007
10.1371/journal.pone.0000583,36.326190590392045,2007
10.1371/journal.pcbi.0030129,4.711614877546453,2007
10.1371/journal.pone.0000140,2.071523842348504,2007
10.1371/journal.pone.0001037,1.8014845991458543,2007
10.1371/journal.pone.0000812,2.5394881414030506,2007
10.1371/journal.pone.0001267,4.971368422996531,2007
10.1371/journal.pbio.0050208,2.376492773256252,2007
10.1371/journal.pbio.0050216,3.022472224167604,2007
10.1371/journal.pone.0000601,15.123684209031264,2007
10.1371/journal.pone.0001278,4.690971727607354,2007
10.1371/journal.pcbi.0030152,31.83224100395006,2007
10.1371/journal.pone.0000605,2.4680782841236675,2007
10.1371/journal.pone.0000160,6.354613985790301,2007
10.1371/journal.pone.0000387,35.21527054854732,2007
10.1371/journal.pone.0001063,2.336599655599169,2007
10.1371/journal.ppat.0030156,15.31112702303882,2007
10.1371/journal.pone.0001296,88.57714203235237,2007
10.1371/journal.pbio.0050243,9.743672343497629,2007
10.1371/journal.pmed.0040153,118.3417200815689,2007
10.1371/journal.ppat.0030164,16.852778725052787,2007
10.1371/journal.pone.0001069,21.14563592511541,2007
10.1371/journal.pone.0000398,14.161380168266971,2007
10.1371/journal.ppat.0030169,10.470301326774749,2007
10.1371/journal.pone.0000404,4.417948651731624,2007
10.1371/journal.ppat.0030180,7.404108501306818,2007
10.1371/journal.pone.0001084,3.3929672683830407,2007
10.1371/journal.pbio.0050264,3.469277946124829,2007
10.1371/journal.pone.0000639,32.622452158692575,2007
10.1371/journal.pone.0000866,13.17416333117242,2007
10.1371/journal.pone.0000417,3.0961154603277934,2007
10.1371/journal.ppat.0030185,2.682263931665318,2007
10.1371/journal.pone.0000420,5.537749241945383,2007
10.1371/journal.ppat.0030190,-6.98923003220015,2007
10.1371/journal.pcbi.0030197,3.0401090511574265,2007
10.1371/journal.pone.0001327,2.149501831947286,2007
10.1371/journal.pone.0000207,57.3582328125492,2007
10.1371/journal.pone.0000432,4.984106389889051,2007
10.1371/journal.pone.0003619,6.902758396579974,2008
10.1371/journal.pone.0001729,32.39487798413668,2008
10.1371/journal.pone.0002487,3.6767933515744926,2008
10.1371/journal.pone.0002490,6.419460628567208,2008
10.1371/journal.pone.0002494,21.75572139025715,2008
10.1371/journal.pbio.0060025,13.53902953016744,2008
10.1371/journal.pone.0003633,6.271633208189713,2008
10.1371/journal.pone.0004019,18.47217561639564,2008
10.1371/journal.pone.0002878,1.9379522132157976,2008
10.1371/journal.pone.0004029,10.25138281338283,2008
10.1371/journal.pone.0002887,-8.935929232785575,2008
10.1371/journal.pbio.0060043,-11.30414734942964,2008
10.1371/journal.pone.0002890,7.322907430585635,2008
10.1371/journal.pone.0002131,38.88434617469523,2008
10.1371/journal.pone.0002135,6.697506623453894,2008
10.1371/journal.pone.0004037,-9.09016607141666,2008
10.1371/journal.pone.0001375,2.3928023736316333,2008
10.1371/journal.pcbi.1000109,27.459261974295387,2008
10.1371/journal.pone.0003657,-8.474037565759744,2008
10.1371/journal.pone.0004040,-10.498592396764034,2008
10.1371/journal.pbio.0060054,-8.629369309838506,2008
10.1371/journal.pone.0001764,31.85193777648755,2008
10.1371/journal.pone.0002899,7.045348109519441,2008
10.1371/journal.pone.0003281,-8.821895022466608,2008
10.1371/journal.pone.0002142,1.7368270906987144,2008
10.1371/journal.pone.0003284,9.706886208008225,2008
10.1371/journal.pone.0002146,12.075541987111936,2008
10.1371/journal.pone.0004048,47.36214259236721,2008
10.1371/journal.pone.0001389,16.82073557572615,2008
10.1371/journal.pbio.0060073,30.690814564846423,2008
10.1371/journal.pone.0002157,3.1339424700606764,2008
10.1371/journal.pone.0003681,25.58433836911456,2008
10.1371/journal.pone.0002160,3.847984357825424,2008
10.1371/journal.pone.0001401,-7.411775189783511,2008
10.1371/journal.pone.0002920,6.460584295109202,2008
10.1371/journal.pone.0002544,29.77143143176698,2008
10.1371/journal.pone.0002921,-7.743659560227517,2008
10.1371/journal.pone.0003684,13.576348225832987,2008
10.1371/journal.pcbi.1000135,4.060981521666419,2008
10.1371/journal.pone.0002545,46.784962626557046,2008
10.1371/journal.pbio.0060082,2.148254527527792,2008
10.1371/journal.pone.0002923,2.2155191346258563,2008
10.1371/journal.pone.0003304,12.312325861738705,2008
10.1371/journal.pcbi.1000140,-6.964778096214446,2008
10.1371/journal.pbio.0060086,10.38235913903642,2008
10.1371/journal.pone.0002549,4.640955934858073,2008
10.1371/journal.pone.0003308,10.072723617165776,2008
10.1371/journal.pone.0001793,4.947201340302894,2008
10.1371/journal.pone.0002551,41.60548422842846,2008
10.1371/journal.pone.0001412,80.83541229808638,2008
10.1371/journal.pone.0002940,-7.386916626013538,2008
10.1371/journal.pone.0003321,4.414857602231522,2008
10.1371/journal.pone.0001423,38.95104910126844,2008
10.1371/journal.pone.0002943,22.55555555555556,2008
10.1371/journal.pone.0002187,-7.325164730045323,2008
10.1371/journal.pone.0001817,10.424785227401276,2008
10.1371/journal.pcbi.1000166,16.022486587527034,2008
10.1371/journal.pone.0004100,101.05748407120949,2008
10.1371/journal.pone.0002954,33.028307675489806,2008
10.1371/journal.pone.0001435,-10.190147283163196,2008
10.1371/journal.pone.0004105,30.50167222392808,2008
10.1371/journal.pone.0002957,6.43897014100626,2008
10.1371/journal.pone.0003340,11.546360553138088,2008
10.1371/journal.pone.0003341,13.857494064548517,2008
10.1371/journal.pbio.0060129,-10.338077480857931,2008
10.1371/journal.pone.0001831,5.588897042347603,2008
10.1371/journal.pcbi.1000180,17.884942728663717,2008
10.1371/journal.pone.0003348,17.209930024508555,2008
10.1371/journal.pone.0003731,7.015509532897124,2008
10.1371/journal.pone.0001451,11.945838442784831,2008
10.1371/journal.pcbi.1000184,3.928597323369844,2008
10.1371/journal.pone.0001456,-7.910338698843825,2008
10.1371/journal.pone.0002975,45.24010823444692,2008
10.1371/journal.pbio.0060149,5.505208433401389,2008
10.1371/journal.pone.0002603,-7.365200711871678,2008
10.1371/journal.pone.0001846,7.773985776636002,2008
10.1371/journal.pone.0001465,-7.386916626013538,2008
10.1371/journal.pbio.0060159,5.325575723954209,2008
10.1371/journal.pone.0001466,-7.101957469524511,2008
10.1371/journal.pone.0002226,34.397559844744514,2008
10.1371/journal.ppat.0040031,-10.29485779094012,2008
10.1371/journal.pone.0001470,4.537597116022894,2008
10.1371/journal.pone.0001471,4.967119304474389,2008
10.1371/journal.pone.0001473,-6.771161516208715,2008
10.1371/journal.pone.0003753,2.915613495374862,2008
10.1371/journal.pone.0002234,-7.755862782574327,2008
10.1371/journal.pone.0002996,20.392621982590867,2008
10.1371/journal.pone.0003758,1.8028854266087035,2008
10.1371/journal.pone.0002238,8.808355825718829,2008
10.1371/journal.ppat.1000001,7.35594034305423,2008
10.1371/journal.pbio.0060180,39.59367948692921,2008
10.1371/journal.pone.0002241,2.512490231553542,2008
10.1371/journal.pone.0001868,3.164341081629481,2008
10.1371/journal.pbio.0060186,2.8963432246763423,2008
10.1371/journal.ppat.1000008,-7.41440490357684,2008
10.1371/journal.pone.0001490,9.751693277426464,2008
10.1371/journal.pcbi.1000225,-9.106385359558317,2008
10.1371/journal.pone.0003391,8.679535852000141,2008
10.1371/journal.pone.0003392,44.65947786273279,2008
10.1371/journal.pone.0003014,5.555909634626167,2008
10.1371/journal.pone.0003015,1.8232687789165112,2008
10.1371/journal.pone.0003394,16.96266126082855,2008
10.1371/journal.pone.0001884,17.308569732759107,2008
10.1371/journal.pbio.0060202,11.455136230293975,2008
10.1371/journal.pone.0002644,6.333333333333332,2008
10.1371/journal.pone.0001505,29.43450127958749,2008
10.1371/journal.ppat.1000029,11.504968829689831,2008
10.1371/journal.ppat.1000032,1.9860666149166164,2008
10.1371/journal.pone.0001512,-9.278753116452478,2008
10.1371/journal.pone.0002268,6.359502505303734,2008
10.1371/journal.pone.0002653,11.98872705441364,2008
10.1371/journal.pone.0003410,-9.64965582262409,2008
10.1371/journal.pcbi.1000246,17.02608943258011,2008
10.1371/journal.pone.0003797,6.720424861089967,2008
10.1371/journal.pone.0001519,4.011005782818648,2008
10.1371/journal.pcbi.1000250,27.164111594204325,2008
10.1371/journal.pone.0003800,4.206693040227885,2008
10.1371/journal.pone.0003418,17.09090909090909,2008
10.1371/journal.pbio.0060225,-9.366171213223463,2008
10.1371/journal.pone.0003043,44.13228932054778,2008
10.1371/journal.pbio.0060227,3.785514305881294,2008
10.1371/journal.pone.0003806,7.356637317224421,2008
10.1371/journal.pone.0003424,7.045779338541096,2008
10.1371/journal.pone.0003046,8.487296314505187,2008
10.1371/journal.pbio.0060235,2.7357524839139966,2008
10.1371/journal.pmed.0050013,-12.216513305061412,2008
10.1371/journal.pmed.0050017,-8.722705344827546,2008
10.1371/journal.pone.0001918,7.366771920059719,2008
10.1371/journal.pone.0001920,3.1545674688182905,2008
10.1371/journal.pone.0003057,-7.356841601787797,2008
10.1371/journal.pone.0003438,2.354116853225888,2008
10.1371/journal.pone.0002684,3.2552577106457705,2008
10.1371/journal.pone.0001927,8.235168383617063,2008
10.1371/journal.pone.0003825,5.697464867762722,2008
10.1371/journal.pbio.0060252,-6.879108148509414,2008
10.1371/journal.pone.0002306,28.334295630679488,2008
10.1371/journal.pone.0003447,7.756687735331529,2008
10.1371/journal.pone.0003830,57.80778997764995,2008
10.1371/journal.pone.0003450,4.3730716215429055,2008
10.1371/journal.pbio.0060261,-7.2821146054556225,2008
10.1371/journal.pone.0003454,5.353282019437756,2008
10.1371/journal.pmed.0050042,-8.900587186363136,2008
10.1371/journal.pone.0003457,-9.462220847749276,2008
10.1371/journal.pone.0002315,2.021572867705463,2008
10.1371/journal.pone.0002316,-10.20515195822768,2008
10.1371/journal.pbio.0060267,24.85578467916625,2008
10.1371/journal.pone.0002321,-9.163396496723191,2008
10.1371/journal.pone.0002325,2.66015324159744,2008
10.1371/journal.pone.0003855,15.837309660242232,2008
10.1371/journal.pone.0001577,13.64806977804516,2008
10.1371/journal.pone.0002333,3.4593399611823306,2008
10.1371/journal.pone.0002336,9.444267455016517,2008
10.1371/journal.pone.0003862,-7.094354791536362,2008
10.1371/journal.pone.0003479,3.9487046475465055,2008
10.1371/journal.pone.0003480,2.8182252001483024,2008
10.1371/journal.pone.0003102,6.405493383779671,2008
10.1371/journal.pone.0001586,4.229292423251901,2008
10.1371/journal.pone.0002340,-7.323431297933202,2008
10.1371/journal.pone.0001967,4.002132850071613,2008
10.1371/journal.ppat.1000108,-8.133653897029069,2008
10.1371/journal.pbio.0060305,1.9490266876550155,2008
10.1371/journal.pone.0001970,6.6871506629853785,2008
10.1371/journal.pone.0002729,8.077961173445335,2008
10.1371/journal.ppat.1000111,-6.829111851927144,2008
10.1371/journal.pone.0003109,14.28756011487942,2008
10.1371/journal.pone.0001596,-7.282738057016758,2008
10.1371/journal.pone.0003875,22.666486317436,2008
10.1371/journal.pone.0002736,7.566885240480744,2008
10.1371/journal.pbio.0060319,-7.3053962451746015,2008
10.1371/journal.pone.0001603,4.139287923122287,2008
10.1371/journal.pone.0002739,17.20380790262136,2008
10.1371/journal.pone.0001982,3.0845675279673053,2008
10.1371/journal.ppat.1000123,-11.972329819872185,2008
10.1371/journal.pone.0001606,7.565743765728023,2008
10.1371/journal.pone.0002742,22.95722542659448,2008
10.1371/journal.pone.0002359,-11.005792308701183,2008
10.1371/journal.ppat.1000125,1.8182471570335383,2008
10.1371/journal.pone.0001610,18.60036905823901,2008
10.1371/journal.pone.0003889,41.75,2008
10.1371/journal.pone.0003891,-6.822913797294267,2008
10.1371/journal.pone.0002365,-7.095563901402884,2008
10.1371/journal.pone.0002367,11.540921938507353,2008
10.1371/journal.pone.0003509,-8.45622218167112,2008
10.1371/journal.pone.0003132,-7.337468358321254,2008
10.1371/journal.pone.0003897,24.37212348215801,2008
10.1371/journal.pone.0002754,2.8591190880714565,2008
10.1371/journal.pone.0001998,3.3166247903554,2008
10.1371/journal.ppat.1000143,-7.986401700203055,2008
10.1371/journal.pone.0001625,2.8272957501336857,2008
10.1371/journal.pone.0003141,-8.397722360793665,2008
10.1371/journal.pcbi.0040015,-7.335750538433206,2008
10.1371/journal.pone.0002763,-6.764273778056021,2008
10.1371/journal.pone.0003906,-7.690689954091411,2008
10.1371/journal.pone.0002384,2.040279358305688,2008
10.1371/journal.pmed.0050116,15.55508679099955,2008
10.1371/journal.pone.0002768,-7.522695256601422,2008
10.1371/journal.pone.0002387,2.0589470502682565,2008
10.1371/journal.pone.0002390,2.142442535696744,2008
10.1371/journal.pcbi.0040025,-7.335750538433206,2008
10.1371/journal.pone.0002018,-6.891358232491001,2008
10.1371/journal.pone.0001642,2.977600041740171,2008
10.1371/journal.pcbi.0040030,10.622171312563657,2008
10.1371/journal.pone.0003922,7.043402540808092,2008
10.1371/journal.pone.0003158,1.9846321944231848,2008
10.1371/journal.pone.0002779,37.663971520917926,2008
10.1371/journal.pone.0002783,3.2880385723956733,2008
10.1371/journal.ppat.1000165,5.594539825566303,2008
10.1371/journal.pone.0002029,-7.02196452804144,2008
10.1371/journal.pone.0002405,9.325471125226318,2008
10.1371/journal.pone.0003168,-7.111173838970018,2008
10.1371/journal.pone.0003935,2.9859650663994413,2008
10.1371/journal.pone.0001656,12.536022081646104,2008
10.1371/journal.pcbi.1000009,-7.251576971750029,2008
10.1371/journal.pone.0003551,19.60412638158771,2008
10.1371/journal.pone.0003175,6.128626020507667,2008
10.1371/journal.ppat.1000181,-10.4669514531814,2008
10.1371/journal.pone.0003942,-7.740398558175074,2008
10.1371/journal.ppat.1000183,10.591445840677496,2008
10.1371/journal.pone.0003558,54.38088911598673,2008
10.1371/journal.ppat.1000186,3.3243581623690845,2008
10.1371/journal.pone.0003948,-7.319623006608834,2008
10.1371/journal.pone.0001668,4.806323980010074,2008
10.1371/journal.pone.0002422,9.713373240798,2008
10.1371/journal.pmed.0050154,18.60036905823901,2008
10.1371/journal.pone.0002808,46.20294938468869,2008
10.1371/journal.pcbi.1000028,2.549231207112409,2008
10.1371/journal.pone.0002431,95.17530525575364,2008
10.1371/journal.pone.0003193,4.749958584002786,2008
10.1371/journal.pone.0003960,-7.386916626013538,2008
10.1371/journal.pone.0003961,9.96276284524124,2008
10.1371/journal.pone.0002435,7.318544562299299,2008
10.1371/journal.pcbi.1000035,1.891789100877124,2008
10.1371/journal.pone.0003963,31.907725324315088,2008
10.1371/journal.pone.0002818,-8.634301612112507,2008
10.1371/journal.pone.0002437,12.87967713051944,2008
10.1371/journal.pmed.0050173,20.678539315609942,2008
10.1371/journal.pone.0002823,-8.291024921076424,2008
10.1371/journal.pone.0002440,2.7094964736236267,2008
10.1371/journal.pone.0003203,10.346808221611267,2008
10.1371/journal.pone.0002826,6.83462598517394,2008
10.1371/journal.pone.0002443,9.761499837472778,2008
10.1371/journal.pcbi.1000045,21.509487143908046,2008
10.1371/journal.ppat.1000212,2.5723422779218774,2008
10.1371/journal.pone.0001691,2.5337267916009125,2008
10.1371/journal.pone.0002828,19.50212968693312,2008
10.1371/journal.pone.0003586,3.626132145223167,2008
10.1371/journal.pcbi.1000053,11.37887157756757,2008
10.1371/journal.pone.0002834,9.141345870411678,2008
10.1371/journal.pcbi.1000055,3.0876590553526047,2008
10.1371/journal.pone.0001701,13.157957739960132,2008
10.1371/journal.pone.0001704,5.566213481615417,2008
10.1371/journal.pmed.0050198,-9.67863997527495,2008
10.1371/journal.pone.0001710,6.57528193585366,2008
10.1371/journal.pone.0002091,2.0780502627544126,2008
10.1371/journal.pone.0003997,8.589232468695695,2008
10.1371/journal.pone.0002852,11.327698270975382,2008
10.1371/journal.pbio.1000007,-6.994569705444877,2009
10.1371/journal.pone.0006129,13.276412753172474,2009
10.1371/journal.pone.0004432,-9.726439044963056,2009
10.1371/journal.pone.0006130,17.6093633733561,2009
10.1371/journal.pone.0005572,2.614927863938779,2009
10.1371/journal.pone.0007265,11.298383281667364,2009
10.1371/journal.pone.0007831,1.929654037061626,2009
10.1371/journal.pbio.1000015,25.94131566258108,2009
10.1371/journal.pone.0008413,2.3018430208570053,2009
10.1371/journal.pbio.1000021,35.076841002669184,2009
10.1371/journal.pbio.1000028,-10.02863257064487,2009
10.1371/journal.pone.0008431,20.573445234545048,2009
10.1371/journal.pone.0005019,56.196576547976186,2009
10.1371/journal.pone.0005593,9.852150590294109,2009
10.1371/journal.pcbi.1000625,3.2744789362801723,2009
10.1371/journal.pone.0006154,10.129643229659749,2009
10.1371/journal.pone.0005599,19.27552587500629,2009
10.1371/journal.pmed.0050252,-8.470444693373041,2009
10.1371/journal.pone.0007292,3.8805313746407233,2009
10.1371/journal.pone.0004465,-6.933102866101116,2009
10.1371/journal.pone.0007859,-7.664079828017819,2009
10.1371/journal.pone.0007293,2.1798838804476515,2009
10.1371/journal.pone.0004470,5.654978885585984,2009
10.1371/journal.pmed.1000015,-8.470444693373041,2009
10.1371/journal.pone.0006742,3.168352592624508,2009
10.1371/journal.pbio.1000061,-7.062233451668108,2009
10.1371/journal.pone.0008472,64.04009046682404,2009
10.1371/journal.pone.0008473,2.4443230320346263,2009
10.1371/journal.pone.0005628,-7.514269594479666,2009
10.1371/journal.pone.0005632,6.931425956225869,2009
10.1371/journal.pone.0007889,10.614092670907718,2009
10.1371/journal.pone.0006760,6.83621883509252,2009
10.1371/journal.pone.0007326,87.71428571428572,2009
10.1371/journal.pmed.1000038,14.453824527724862,2009
10.1371/journal.pone.0005636,32.787831819030394,2009
10.1371/journal.pone.0006765,3.0,2009
10.1371/journal.pone.0006771,16.646011597019527,2009
10.1371/journal.pmed.1000054,-11.124224744608092,2009
10.1371/journal.pone.0008508,-6.768088324797945,2009
10.1371/journal.pone.0004530,10.782156647015675,2009
10.1371/journal.pone.0008520,24.531135534561507,2009
10.1371/journal.pone.0007923,18.97548399855533,2009
10.1371/journal.pone.0007357,-8.055398047877086,2009
10.1371/journal.pone.0007925,11.200082752111747,2009
10.1371/journal.pone.0006227,-6.75007708480257,2009
10.1371/journal.pbio.1000123,5.8528704055376055,2009
10.1371/journal.pone.0006797,25.974195162858024,2009
10.1371/journal.pmed.1000075,47.35593130105965,2009
10.1371/journal.pone.0006798,22.98521567183167,2009
10.1371/journal.pone.0006809,51.60151457131686,2009
10.1371/journal.pone.0005685,16.265172078163886,2009
10.1371/journal.pone.0006811,4.063271708083165,2009
10.1371/journal.pmed.1000093,122.79515284388242,2009
10.1371/journal.pone.0007947,60.47218115192674,2009
10.1371/journal.pone.0006249,21.48011741790623,2009
10.1371/journal.pone.0006817,82.46138311278774,2009
10.1371/journal.pone.0005691,5.6615249898039455,2009
10.1371/journal.pone.0007952,2.285960190547888,2009
10.1371/journal.pone.0005693,-9.839529450442308,2009
10.1371/journal.pone.0005697,-8.554472096475859,2009
10.1371/journal.pone.0005701,-6.980803137821309,2009
10.1371/journal.pone.0007965,7.70679415632615,2009
10.1371/journal.pbio.1000170,-11.302701395510104,2009
10.1371/journal.pone.0004577,3.2081472160532982,2009
10.1371/journal.ppat.1000281,28.503650936661085,2009
10.1371/journal.pone.0005142,4.609233707872026,2009
10.1371/journal.pone.0004584,4.213413822456387,2009
10.1371/journal.pone.0004586,17.22239073323658,2009
10.1371/journal.pmed.1000127,-6.827486205702549,2009
10.1371/journal.pone.0004588,9.785758378376888,2009
10.1371/journal.pone.0007414,-7.678869265418854,2009
10.1371/journal.pbio.1000185,5.346476331128897,2009
10.1371/journal.pmed.1000129,-7.717028476376534,2009
10.1371/journal.pone.0004589,35.315974583328654,2009
10.1371/journal.pone.0004595,4.834479850665602,2009
10.1371/journal.pmed.1000141,-6.836846681191638,2009
10.1371/journal.pone.0007430,40.680591865984304,2009
10.1371/journal.pbio.1000204,-9.547862645052298,2009
10.1371/journal.ppat.1000308,8.221714089912243,2009
10.1371/journal.pone.0005748,-7.086300353335014,2009
10.1371/journal.pone.0006874,28.68622635985672,2009
10.1371/journal.pone.0004616,17.93816948299469,2009
10.1371/journal.pone.0005178,34.36928346383075,2009
10.1371/journal.ppat.1000319,3.820461662841944,2009
10.1371/journal.pone.0006877,14.453824527724862,2009
10.1371/journal.pone.0005758,27.97866509560136,2009
10.1371/journal.pone.0004624,2.388352015954238,2009
10.1371/journal.pone.0007452,14.031640797469835,2009
10.1371/journal.pone.0006886,1.8354513348666204,2009
10.1371/journal.pone.0007457,6.005665714084338,2009
10.1371/journal.pone.0005768,4.48095870285932,2009
