Doi,Novelty,Year
10.1371/journal.pcbi.0030129,3.022472224167604,2007
10.1371/journal.pbio.0050216,3.022472224167604,2007
10.1371/journal.pmed.0040153,118.3417200815689,2007
10.1371/journal.pone.0001084,3.3929672683830407,2007
10.1371/journal.pone.0000420,5.537749241945383,2007
10.1371/journal.pone.0002483,-9.424158319404563,2008
10.1371/journal.pone.0003253,-8.168692217853227,2008
10.1371/journal.pone.0003633,6.271633208189713,2008
10.1371/journal.pmed.0050237,1.7049858486761835,2008
10.1371/journal.pone.0001747,-9.67863997527495,2008
10.1371/journal.pone.0002508,-7.830095210906117,2008
10.1371/journal.pbio.0060043,-12.771990891977046,2008
10.1371/journal.pcbi.1000103,-9.498007762970593,2008
10.1371/journal.pone.0003272,-11.178024256118515,2008
10.1371/journal.pone.0003657,-7.423049456962804,2008
10.1371/journal.pone.0004040,-10.698916610943323,2008
10.1371/journal.pbio.0060054,-10.698916610943323,2008
10.1371/journal.pone.0003281,-9.498007762970593,2008
10.1371/journal.pone.0004045,-8.747754860604696,2008
10.1371/journal.pbio.0060061,-8.747754860604696,2008
10.1371/journal.pone.0002146,7.6872198005430254,2008
10.1371/journal.pone.0003670,-9.636007577896066,2008
10.1371/journal.pone.0002154,-8.037801706797802,2008
10.1371/journal.pone.0001780,-10.874309725508304,2008
10.1371/journal.pone.0003300,-7.831992941540405,2008
10.1371/journal.pone.0002544,29.77143143176698,2008
10.1371/journal.pone.0002921,-8.43187978359398,2008
10.1371/journal.pbio.0060086,10.38235913903642,2008
10.1371/journal.pone.0001412,80.83541229808638,2008
10.1371/journal.pone.0002940,-7.386916626013538,2008
10.1371/journal.pbio.0060107,-10.338077480857931,2008
10.1371/journal.pone.0001808,-8.9157147847928,2008
10.1371/journal.pone.0002943,29.666666666666664,2008
10.1371/journal.pone.0002187,-10.874309725508304,2008
10.1371/journal.pone.0003329,-9.498007762970593,2008
10.1371/journal.pone.0001435,-13.00991015172007,2008
10.1371/journal.ppat.0040004,-7.308659673382571,2008
10.1371/journal.pbio.0060129,-10.338077480857931,2008
10.1371/journal.pcbi.1000176,-7.423049456962804,2008
10.1371/journal.pone.0001456,-9.498007762970593,2008
10.1371/journal.pone.0003358,-10.100056513817112,2008
10.1371/journal.pone.0002603,-7.436583394299482,2008
10.1371/journal.pone.0001465,-7.386916626013538,2008
10.1371/journal.pone.0003362,-7.321811651376154,2008
10.1371/journal.pone.0001466,-7.340401987662704,2008
10.1371/journal.pone.0002985,-8.961234164390248,2008
10.1371/journal.ppat.0040031,-9.67863997527495,2008
10.1371/journal.pone.0001473,-7.831992941540405,2008
10.1371/journal.ppat.1000008,-8.720983634634086,2008
10.1371/journal.pone.0002630,-8.204459835626155,2008
10.1371/journal.pone.0001493,-7.386916626013538,2008
10.1371/journal.pcbi.1000225,-10.698916610943323,2008
10.1371/journal.pone.0003014,5.555909634626167,2008
10.1371/journal.ppat.1000020,-7.679286725786266,2008
10.1371/journal.pone.0002259,-8.576566716374916,2008
10.1371/journal.pone.0002644,6.333333333333332,2008
10.1371/journal.pone.0001512,-9.67863997527495,2008
10.1371/journal.pone.0002268,9.155783431198971,2008
10.1371/journal.pone.0003410,-9.511971490977322,2008
10.1371/journal.pone.0003033,-9.39143595829393,2008
10.1371/journal.pone.0001519,2.6953824642041067,2008
10.1371/journal.ppat.1000042,-8.722705344827546,2008
10.1371/journal.pone.0003418,17.09090909090909,2008
10.1371/journal.pone.0003041,-7.530528584335476,2008
10.1371/journal.pbio.0060225,-10.476387870571402,2008
10.1371/journal.pone.0003806,2.84194717100396,2008
10.1371/journal.pmed.0050013,-12.216513305061412,2008
10.1371/journal.pmed.0050017,-8.722705344827546,2008
10.1371/journal.pone.0003817,-7.386916626013538,2008
10.1371/journal.pone.0003057,-10.698916610943323,2008
10.1371/journal.pone.0003438,2.354116853225888,2008
10.1371/journal.ppat.1000064,-7.340401987662704,2008
10.1371/journal.pone.0002684,3.2552577106457705,2008
10.1371/journal.pone.0003837,-9.84300730028428,2008
10.1371/journal.pmed.0050042,-10.56729661617108,2008
10.1371/journal.pone.0002700,-9.498007762970593,2008
10.1371/journal.pone.0001561,-8.747754860604696,2008
10.1371/journal.pone.0002316,-10.132723026639,2008
10.1371/journal.pbio.0060267,24.85578467916625,2008
10.1371/journal.pone.0003842,-9.210517763930405,2008
10.1371/journal.pbio.0060271,-7.744308512949919,2008
10.1371/journal.pone.0002321,-7.520666226628961,2008
10.1371/journal.pone.0002323,-7.386916626013538,2008
10.1371/journal.pone.0001952,-7.386916626013538,2008
10.1371/journal.pone.0002333,3.4593399611823306,2008
10.1371/journal.pone.0003862,-10.27758088981636,2008
10.1371/journal.pone.0003479,6.333333333333332,2008
10.1371/journal.pone.0001964,-7.530528584335476,2008
10.1371/journal.pone.0002345,-7.423049456962804,2008
10.1371/journal.ppat.1000111,-9.498007762970593,2008
10.1371/journal.pone.0001596,-9.498007762970593,2008
10.1371/journal.pone.0003875,3.3717839156331184,2008
10.1371/journal.ppat.1000123,-11.157167678596773,2008
10.1371/journal.pone.0002359,-8.806389730224058,2008
10.1371/journal.pbio.1000001,-11.300080676835776,2008
10.1371/journal.pone.0001610,18.60036905823901,2008
10.1371/journal.pone.0003889,41.75,2008
10.1371/journal.pone.0002365,-9.498007762970593,2008
10.1371/journal.pone.0003132,-7.77318288911174,2008
10.1371/journal.pone.0001998,3.3166247903554,2008
10.1371/journal.pone.0003141,-7.859273329846232,2008
10.1371/journal.pcbi.0040015,-7.335750538433206,2008
10.1371/journal.pone.0003906,-9.91543623187296,2008
10.1371/journal.pone.0001628,-10.294580983980063,2008
10.1371/journal.ppat.1000149,-7.831992941540405,2008
10.1371/journal.pone.0003524,-7.430000213510119,2008
10.1371/journal.pmed.0050116,15.555086790999551,2008
10.1371/journal.pone.0002768,-9.498007762970593,2008
10.1371/journal.pone.0002769,-8.087158997470127,2008
10.1371/journal.pone.0003913,-7.598194274332817,2008
10.1371/journal.pone.0003915,-11.5426659473577,2008
10.1371/journal.pcbi.0040025,-7.335750538433206,2008
10.1371/journal.pone.0002018,-9.498007762970593,2008
10.1371/journal.pone.0003156,-13.00991015172007,2008
10.1371/journal.pone.0002782,-8.242293298193628,2008
10.1371/journal.pone.0002414,-7.436701988367977,2008
10.1371/journal.ppat.1000181,-9.84300730028428,2008
10.1371/journal.pone.0003942,-7.329396461962012,2008
10.1371/journal.pone.0003948,-7.373457902132597,2008
10.1371/journal.pmed.0050154,18.60036905823901,2008
10.1371/journal.pone.0001669,-10.698916610943323,2008
10.1371/journal.pone.0002811,-10.698916610943323,2008
10.1371/journal.pone.0002431,95.17530525575364,2008
10.1371/journal.pone.0003571,-7.386916626013538,2008
10.1371/journal.pone.0003960,-7.386916626013538,2008
10.1371/journal.pone.0002059,-10.25065461328072,2008
10.1371/journal.pone.0003198,-7.809803579661424,2008
10.1371/journal.pmed.0050173,20.678539315609942,2008
10.1371/journal.pone.0002823,-9.67863997527495,2008
10.1371/journal.pone.0003583,-8.157375064253708,2008
10.1371/journal.pmed.0050198,-9.67863997527495,2008
10.1371/journal.pone.0001712,-9.498007762970593,2008
10.1371/journal.pone.0004432,-9.726439044963056,2009
10.1371/journal.pbio.1000028,-25.805555055515217,2009
10.1371/journal.pone.0006154,1.6898614257652276,2009
10.1371/journal.pmed.0050252,-8.470444693373041,2009
10.1371/journal.pone.0008455,-7.783048558851173,2009
10.1371/journal.pone.0008456,-9.293538714710552,2009
10.1371/journal.pone.0006737,-7.433296932258595,2009
10.1371/journal.pmed.1000015,-8.470444693373041,2009
10.1371/journal.pone.0004494,-7.417345321920111,2009
10.1371/journal.pone.0007326,87.71428571428572,2009
10.1371/journal.pmed.1000038,14.453824527724862,2009
10.1371/journal.pone.0006765,3.0,2009
10.1371/journal.pmed.1000054,-14.139256909993245,2009
10.1371/journal.pone.0004530,10.782156647015675,2009
10.1371/journal.pmed.1000075,47.35593130105965,2009
10.1371/journal.pmed.1000093,122.79515284388242,2009
10.1371/journal.pone.0005693,-9.839529450442308,2009
10.1371/journal.pbio.1000170,-7.691905041680339,2009
10.1371/journal.pone.0006274,-7.344487373667889,2009
10.1371/journal.pmed.1000127,-7.417345321920111,2009
10.1371/journal.pmed.1000129,-8.83702459433891,2009
10.1371/journal.pbio.1000187,-7.929925657295443,2009
10.1371/journal.pmed.1000141,-7.417345321920111,2009
10.1371/journal.pone.0006297,-8.905382006069049,2009
10.1371/journal.pbio.1000204,-8.613316770669082,2009
10.1371/journal.pone.0006877,14.453824527724862,2009
10.1371/journal.pone.0004624,2.388352015954238,2009
10.1371/journal.pmed.1000182,-7.417345321920111,2009
10.1371/journal.pone.0008035,-7.9774306869645475,2009
10.1371/journal.pmed.1000188,-8.470444693373041,2009
10.1371/journal.pone.0008042,-7.432355738090726,2009
10.1371/journal.pone.0006358,-7.417345321920111,2009
10.1371/journal.pcbi.1000260,-9.408343858362793,2009
10.1371/journal.pone.0008078,-20.96294220348168,2009
10.1371/journal.ppat.1000387,-7.564749815171295,2009
10.1371/journal.pone.0006378,8.02793579158939,2009
10.1371/journal.pone.0005256,-7.691905041680339,2009
10.1371/journal.pone.0004133,-8.426267977691698,2009
10.1371/journal.pone.0006975,-11.201450978523178,2009
10.1371/journal.pone.0005857,-7.43169020627033,2009
10.1371/journal.pone.0008122,-7.529934658269588,2009
10.1371/journal.pone.0006416,3.9196474795109264,2009
10.1371/journal.pone.0004739,-7.592140720349915,2009
10.1371/journal.pone.0004187,-8.426267977691698,2009
10.1371/journal.pone.0007021,-9.606994175335211,2009
10.1371/journal.ppat.1000470,1.6872112298094255,2009
10.1371/journal.pone.0006465,-7.417345321920111,2009
10.1371/journal.pone.0007611,-7.417345321920111,2009
10.1371/journal.pone.0004790,-7.905443385653033,2009
10.1371/journal.pone.0004226,-7.678258569331566,2009
10.1371/journal.pone.0006480,10.539234872518652,2009
10.1371/journal.pone.0008188,-7.541627613805921,2009
10.1371/journal.pone.0005369,-8.56130929552585,2009
10.1371/journal.pone.0004821,-8.611066540588777,2009
10.1371/journal.pone.0008223,5.477225575051661,2009
10.1371/journal.pone.0005400,106.74808591330266,2009
10.1371/journal.pone.0005416,2.3554076516559617,2009
10.1371/journal.pone.0006547,106.74808591330266,2009
10.1371/journal.pone.0007122,-8.83702459433891,2009
10.1371/journal.pone.0004867,-8.323419999225207,2009
10.1371/journal.pone.0007691,34.4784266572868,2009
10.1371/journal.pone.0005435,-7.889854864060921,2009
10.1371/journal.pone.0007143,-7.783048558851173,2009
10.1371/journal.pone.0006022,106.74808591330266,2009
10.1371/journal.pone.0007151,-16.398175390644077,2009
10.1371/journal.pone.0007720,35.34520103693592,2009
10.1371/journal.pone.0008343,8.947213620951908,2009
10.1371/journal.pone.0006080,14.453824527724862,2009
10.1371/journal.pcbi.1000538,-7.691905041680339,2009
10.1371/journal.pone.0007207,19.5,2009
10.1371/journal.pone.0006640,-7.356618619206999,2009
10.1371/journal.pone.0007216,-8.613316770669082,2009
10.1371/journal.pone.0007222,-13.089635077348095,2009
10.1371/journal.pone.0007801,-12.764202190738777,2009
10.1371/journal.pone.0006682,-7.417345321920111,2009
10.1371/journal.pcbi.1000589,11.430952132988164,2009
10.1371/journal.pone.0008398,-9.434757174278444,2009
10.1371/journal.pmed.1001002,85.75426502424965,2010
10.1371/journal.pmed.1001004,85.75426502424965,2010
10.1371/journal.pone.0009002,-9.912550758856126,2010
10.1371/journal.pone.0011550,-7.799319672676739,2010
10.1371/journal.pone.0015496,-8.56587685627005,2010
10.1371/journal.pbio.1000289,14.244474676669656,2010
10.1371/journal.pone.0009865,170.44987068297115,2010
10.1371/journal.pone.0014113,50.35239454448653,2010
10.1371/journal.pone.0010719,-10.34685486216645,2010
10.1371/journal.pone.0013265,-11.246144510375924,2010
10.1371/journal.pone.0012422,-7.476039860374724,2010
10.1371/journal.pone.0014134,-12.470351660180626,2010
10.1371/journal.pone.0013286,-12.470351660180626,2010
10.1371/journal.pone.0014144,7.981596478959656,2010
10.1371/journal.pone.0009913,-8.682834839124121,2010
10.1371/journal.pone.0010769,26.054466329227445,2010
10.1371/journal.pbio.1000368,-12.470351660180626,2010
10.1371/journal.pone.0011627,-8.788302766516313,2010
10.1371/journal.pbio.1000382,-12.470351660180626,2010
10.1371/journal.pone.0012484,1.7132746344488443,2010
10.1371/journal.pbio.1000386,-12.470351660180626,2010
10.1371/journal.pone.0009092,-8.56587685627005,2010
10.1371/journal.pone.0011641,-9.113341123475292,2010
10.1371/journal.pbio.1000390,-12.470351660180626,2010
10.1371/journal.pone.0011645,3.5922708393959453,2010
10.1371/journal.pbio.1000396,-8.906588484514096,2010
10.1371/journal.pone.0009112,-9.113341123475292,2010
10.1371/journal.pone.0011665,-10.996782864156922,2010
10.1371/journal.pone.0012526,-9.113341123475292,2010
10.1371/journal.pbio.1000442,-8.031681061720573,2010
10.1371/journal.pone.0012533,-9.113341123475292,2010
10.1371/journal.pone.0012540,-8.007146377364762,2010
10.1371/journal.pone.0010844,-12.77568703705452,2010
10.1371/journal.pbio.1000461,-12.470351660180626,2010
10.1371/journal.pbio.1000467,-9.113341123475292,2010
10.1371/journal.pone.0011702,-8.31142318639748,2010
10.1371/journal.pone.0012551,-8.56587685627005,2010
10.1371/journal.pone.0015674,-10.34685486216645,2010
10.1371/journal.pone.0011711,5.222222222222222,2010
10.1371/journal.pone.0009164,-9.912550758856126,2010
10.1371/journal.pone.0014258,-8.703943885630874,2010
10.1371/journal.pbio.1000482,-7.366549738233739,2010
10.1371/journal.pone.0010015,-9.113341123475292,2010
10.1371/journal.pone.0009167,-7.613838720248738,2010
10.1371/journal.pntd.0000739,-8.703943885630874,2010
10.1371/journal.pone.0015704,-13.262710841975531,2010
10.1371/journal.pbio.1000505,-8.56587685627005,2010
10.1371/journal.pbio.1000513,-9.113341123475292,2010
10.1371/journal.pone.0011738,-10.39813963469872,2010
10.1371/journal.pbio.1000518,-7.587982510756618,2010
10.1371/journal.pone.0013439,-7.554881370837783,2010
10.1371/journal.pone.0012591,-8.703943885630874,2010
10.1371/journal.pone.0010047,13.595408963667,2010
10.1371/journal.pone.0014310,-9.113341123475292,2010
10.1371/journal.pbio.1000549,36.5911075355527,2010
10.1371/journal.pone.0009226,-7.587982510756618,2010
10.1371/journal.pone.0009227,81.14259879318713,2010
10.1371/journal.pone.0012631,-8.703943885630874,2010
10.1371/journal.pone.0011784,-7.366549738233739,2010
10.1371/journal.pone.0014329,36.5911075355527,2010
10.1371/journal.pbio.1000566,-7.789302307763149,2010
10.1371/journal.pone.0014333,5.5803740985593615,2010
10.1371/journal.pbio.1000571,-7.799319672676739,2010
10.1371/journal.pone.0010104,-7.828672986077133,2010
10.1371/journal.pone.0009268,-11.246144510375924,2010
10.1371/journal.pone.0011823,-8.703943885630874,2010
10.1371/journal.pone.0010126,-9.113341123475292,2010
10.1371/journal.pone.0011826,-8.703943885630874,2010
10.1371/journal.pone.0012680,-9.113341123475292,2010
10.1371/journal.pone.0011833,-11.246144510375924,2010
10.1371/journal.pone.0010140,3.2847102841130145,2010
10.1371/journal.pone.0010150,-10.379859041656651,2010
10.1371/journal.pone.0014399,-7.558548488176497,2010
10.1371/journal.pone.0015994,-7.799319672676739,2010
10.1371/journal.pone.0011854,85.75426502424965,2010
10.1371/journal.pone.0012709,-10.34685486216645,2010
10.1371/journal.pone.0012711,-7.799319672676739,2010
10.1371/journal.pone.0013562,33.88494044836422,2010
10.1371/journal.pone.0011864,147.98522015667095,2010
10.1371/journal.ppat.1000721,-9.113341123475292,2010
10.1371/journal.pone.0013575,-9.755985178237976,2010
10.1371/journal.pone.0010187,-7.392506442524089,2010
10.1371/journal.pone.0010191,-7.392506442524089,2010
10.1371/journal.ppat.1000738,-11.246144510375924,2010
10.1371/journal.pone.0013593,8.731178132327491,2010
10.1371/journal.pone.0011898,-7.476039860374724,2010
10.1371/journal.pone.0011901,-11.246144510375924,2010
10.1371/journal.ppat.1000743,-11.64090337262124,2010
10.1371/journal.pone.0008125,2.0,2010
10.1371/journal.pone.0009350,-9.121385646948871,2010
10.1371/journal.pcbi.1000741,53.370102267954806,2010
10.1371/journal.pcbi.1000743,-7.610535870773869,2010
10.1371/journal.pcbi.1000747,-7.397646272431892,2010
10.1371/journal.pone.0010213,-10.34685486216645,2010
10.1371/journal.ppat.1000757,-7.348344141273039,2010
10.1371/journal.ppat.1000762,-7.610535870773869,2010
10.1371/journal.pone.0013617,52.920275467495024,2010
10.1371/journal.ppat.1000764,-8.703943885630874,2010
10.1371/journal.pone.0009374,-12.470351660180626,2010
10.1371/journal.pone.0011928,-8.744883609415314,2010
10.1371/journal.pone.0013630,-9.331052995204274,2010
10.1371/journal.pone.0010238,-8.719134688235725,2010
10.1371/journal.pone.0008553,-8.949582228337524,2010
10.1371/journal.pone.0008555,-7.77771889133418,2010
10.1371/journal.ppat.1000787,-8.703943885630874,2010
10.1371/journal.ppat.1000788,-10.34685486216645,2010
10.1371/journal.pone.0011949,-8.902555552498747,2010
10.1371/journal.ppat.1000791,-10.436783826987396,2010
10.1371/journal.pone.0010254,-10.906942560105035,2010
10.1371/journal.pone.0012816,-7.360559366279959,2010
10.1371/journal.pone.0015037,-7.326732624186502,2010
10.1371/journal.pone.0009414,-8.223998010758521,2010
10.1371/journal.pcbi.1000811,-11.246144510375924,2010
10.1371/journal.ppat.1000816,-7.712765685788139,2010
10.1371/journal.pone.0010275,-9.113341123475292,2010
10.1371/journal.ppat.1000821,-7.610535870773869,2010
10.1371/journal.pone.0009431,-8.302780872259966,2010
10.1371/journal.pone.0013681,-9.113341123475292,2010
10.1371/journal.pone.0008596,-7.8526055055293424,2010
10.1371/journal.pone.0011134,-9.113341123475292,2010
10.1371/journal.pone.0012844,3.074916409727107,2010
10.1371/journal.pone.0015066,6.037966932133657,2010
10.1371/journal.pone.0011996,-7.752170911825527,2010
10.1371/journal.pone.0015069,-11.644299845744342,2010
10.1371/journal.pone.0011158,-11.246144510375924,2010
10.1371/journal.pone.0009478,-7.799319672676739,2010
10.1371/journal.pone.0012884,23.702170960652868,2010
10.1371/journal.pone.0013733,-7.65257488041352,2010
10.1371/journal.pone.0008646,-8.792030393528815,2010
10.1371/journal.ppat.1000881,-11.246144510375924,2010
10.1371/journal.pone.0015113,-11.243036930653927,2010
10.1371/journal.pone.0012892,17.689378463627484,2010
10.1371/journal.pone.0009492,-9.113341123475292,2010
10.1371/journal.ppat.1000895,-12.77568703705452,2010
10.1371/journal.pcbi.1000900,-9.047151791588536,2010
10.1371/journal.ppat.1000908,-8.703943885630874,2010
10.1371/journal.ppat.1000915,-10.39813963469872,2010
10.1371/journal.pone.0008692,-7.799319672676739,2010
10.1371/journal.ppat.1000923,-9.438134029337135,2010
10.1371/journal.pone.0011230,3.656259160252649,2010
10.1371/journal.ppat.1000925,-7.610535870773869,2010
10.1371/journal.ppat.1000935,-11.246144510375924,2010
10.1371/journal.ppat.1000936,-9.113341123475292,2010
10.1371/journal.pone.0010396,74.43038595184883,2010
10.1371/journal.pone.0012110,81.14259879318713,2010
10.1371/journal.ppat.1000956,-8.703943885630874,2010
10.1371/journal.pcbi.1000955,-8.703943885630874,2010
10.1371/journal.ppat.1000958,-11.246144510375924,2010
10.1371/journal.pone.0010414,-8.703943885630874,2010
10.1371/journal.ppat.1000962,-7.610535870773869,2010
10.1371/journal.pone.0013819,13.710972650942022,2010
10.1371/journal.pone.0008742,-9.912550758856126,2010
10.1371/journal.ppat.1000984,-7.610535870773869,2010
10.1371/journal.ppat.1000985,-11.246144510375924,2010
10.1371/journal.pone.0010439,-9.890401203456443,2010
10.1371/journal.pcbi.1000986,-9.113341123475292,2010
10.1371/journal.pone.0012996,-9.047151791588536,2010
10.1371/journal.ppat.1000994,-10.34685486216645,2010
10.1371/journal.pone.0012151,-9.113341123475292,2010
10.1371/journal.pone.0013853,-7.392506442524089,2010
10.1371/journal.ppat.1001001,-7.587982510756618,2010
10.1371/journal.pone.0009610,3.3884611374609834,2010
10.1371/journal.ppat.1001007,-11.246144510375924,2010
10.1371/journal.pone.0015244,-11.644299845744342,2010
10.1371/journal.pone.0013016,-7.366549738233739,2010
10.1371/journal.ppat.1001016,-8.703943885630874,2010
10.1371/journal.pone.0013869,-8.009952479677837,2010
10.1371/journal.pone.0011327,-13.262710841975531,2010
10.1371/journal.pone.0010474,-12.012070607784842,2010
10.1371/journal.pone.0015263,-7.756042679232439,2010
10.1371/journal.pone.0008793,-9.331052995204274,2010
10.1371/journal.pone.0008794,-7.591552544224911,2010
10.1371/journal.ppat.1001028,-7.824418528566498,2010
10.1371/journal.ppat.1001038,-8.703943885630874,2010
10.1371/journal.pone.0008805,-8.703943885630874,2010
10.1371/journal.pcbi.1001034,-9.113341123475292,2010
10.1371/journal.pone.0008807,-9.113341123475292,2010
10.1371/journal.ppat.1001048,-8.56587685627005,2010
10.1371/journal.pmed.1000089,85.75426502424965,2010
10.1371/journal.ppat.1001054,-11.243036930653927,2010
10.1371/journal.pmed.1000206,6.037966932133657,2010
10.1371/journal.pone.0013063,-11.246144510375924,2010
10.1371/journal.pone.0013064,-8.56587685627005,2010
10.1371/journal.ppat.1001062,-9.113341123475292,2010
10.1371/journal.ppat.1001063,-8.703943885630874,2010
10.1371/journal.pone.0010517,-9.331052995204274,2010
10.1371/journal.ppat.1001066,-11.246144510375924,2010
10.1371/journal.pone.0011371,-7.599496460797748,2010
10.1371/journal.pone.0008839,-8.73395653795227,2010
10.1371/journal.ppat.1001072,-7.610535870773869,2010
10.1371/journal.pone.0010532,-9.297396750408437,2010
10.1371/journal.ppat.1001081,-9.853981569205777,2010
10.1371/journal.pone.0008850,-9.505243653411146,2010
10.1371/journal.pone.0013940,-8.808767780789339,2010
10.1371/journal.pone.0010540,-7.392506442524089,2010
10.1371/journal.pone.0009693,-7.392506442524089,2010
10.1371/journal.ppat.1001089,-7.610535870773869,2010
10.1371/journal.ppat.1001092,-9.31784737562323,2010
10.1371/journal.ppat.1001098,-8.703943885630874,2010
10.1371/journal.pone.0008870,-9.113341123475292,2010
10.1371/journal.pone.0008873,11.705242817495169,2010
10.1371/journal.pmed.1000257,3.144902376688998,2010
10.1371/journal.ppat.1001105,-10.921664802918473,2010
10.1371/journal.pone.0013961,-11.243036930653927,2010
10.1371/journal.ppat.1001106,-9.361108276245105,2010
10.1371/journal.ppat.1001107,-8.703943885630874,2010
10.1371/journal.pone.0009727,81.14259879318713,2010
10.1371/journal.pmed.1000274,85.75426502424965,2010
10.1371/journal.ppat.1001127,-9.113341123475292,2010
10.1371/journal.ppat.1001128,-7.4918450493858595,2010
10.1371/journal.pone.0012288,-12.470351660180626,2010
10.1371/journal.ppat.1001141,-7.610535870773869,2010
10.1371/journal.pmed.1000294,85.75426502424965,2010
10.1371/journal.pone.0013148,2.634797516562027,2010
10.1371/journal.pmed.1000295,85.75426502424965,2010
10.1371/journal.ppat.1001146,-7.610535870773869,2010
10.1371/journal.pmed.1000300,85.75426502424965,2010
10.1371/journal.pone.0014004,-9.331052995204274,2010
10.1371/journal.pone.0009757,-8.703943885630874,2010
10.1371/journal.pone.0010606,-11.243036930653927,2010
10.1371/journal.ppat.1001153,-9.113341123475292,2010
10.1371/journal.pmed.1000305,85.75426502424965,2010
10.1371/journal.ppat.1001156,-11.246144510375924,2010
10.1371/journal.ppat.1001158,-7.478605382621813,2010
10.1371/journal.pmed.1000311,85.75426502424965,2010
10.1371/journal.ppat.1001162,-9.113341123475292,2010
10.1371/journal.pone.0009769,-7.476039860374724,2010
10.1371/journal.ppat.1001163,-7.610535870773869,2010
10.1371/journal.pone.0009771,-7.799319672676739,2010
10.1371/journal.pmed.1000322,85.75426502424965,2010
10.1371/journal.ppat.1001173,-8.703943885630874,2010
10.1371/journal.ppat.1001175,-11.246144510375924,2010
10.1371/journal.pone.0012331,-9.113341123475292,2010
10.1371/journal.ppat.1001181,-7.582961212998047,2010
10.1371/journal.ppat.1001182,-11.246144510375924,2010
10.1371/journal.pmed.1000333,85.75426502424965,2010
10.1371/journal.ppat.1001183,-8.56587685627005,2010
10.1371/journal.pone.0015435,-9.331052995204274,2010
10.1371/journal.ppat.1001186,-7.610535870773869,2010
10.1371/journal.pone.0015437,-7.392506442524089,2010
10.1371/journal.pone.0009794,-11.722890225702344,2010
10.1371/journal.ppat.1001195,-9.113341123475292,2010
10.1371/journal.pone.0014051,-10.992619322190563,2010
10.1371/journal.pone.0015448,-12.006904331355123,2010
10.1371/journal.pone.0012353,-8.910796048431976,2010
10.1371/journal.pone.0009810,1.7132746344488443,2010
10.1371/journal.pone.0009815,-10.10015211442822,2010
10.1371/journal.ppat.1001212,-7.765463381988652,2010
10.1371/journal.ppat.1001215,-8.56587685627005,2010
10.1371/journal.ppat.1001217,-7.392506442524089,2010
10.1371/journal.pmed.1000371,85.75426502424965,2010
10.1371/journal.ppat.1001225,-10.34685486216645,2010
10.1371/journal.ppat.1001228,-10.34685486216645,2010
10.1371/journal.pmed.1000381,-8.999091069758078,2010
10.1371/journal.pone.0011538,-8.56587685627005,2010
10.1371/journal.pone.0008999,-11.722890225702344,2010
